label,title,description,text_len,text_clean,tfidf_1009,tfidf_101,tfidf_1010,tfidf_1011,tfidf_1012,tfidf_1013,tfidf_1014,tfidf_1015,tfidf_1016,tfidf_1017,tfidf_advertising,tfidf_analysts,tfidf_behaviors,tfidf_broadcasts,tfidf_build,tfidf_buying,tfidf_championship,tfidf_comprehensive,tfidf_compress,tfidf_consumer,tfidf_corporate,tfidf_description,tfidf_developers,tfidf_estate,tfidf_family,tfidf_higher,tfidf_highlights,tfidf_homes,tfidf_index,tfidf_land,tfidf_longterm,tfidf_margins,tfidf_masterplanned,tfidf_mixed,tfidf_parcels,tfidf_project,tfidf_reactions,tfidf_real,tfidf_rental,tfidf_returns,tfidf_shifts,tfidf_soccer,tfidf_sports,tfidf_stocks,tfidf_street,tfidf_study,tfidf_suburban,tfidf_technology,tfidf_units,tfidf_wall
3,Champions League matches resume next week. index 10,Real estate developers are buying suburban land parcels to build master-planned family homes. detail description index 10,121,real estate developers are buying suburban land parcels to build masterplanned family homes detail description index 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.12488544545520805,0.29677160655458884,0.29677160655458884,0.29677160655458884,0.0,0.0,0.29677160655458884,0.12488544545520805,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.0,0.0,0.0
3,Champions League matches resume next week. index 11,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 11,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
3,Intel shares spike after quarterly report. index 12,Wall Street reactions to technology stocks are mixed as corporate margins compress. detail description index 12,111,wall street reactions to technology stocks are mixed as corporate margins compress detail description index 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.13611606300289658,0.0,0.0,0.0,0.0,0.0,0.0,0.13611606300289658,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425
3,Intel shares spike after quarterly report. index 13,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 13,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Local government proposes new zoning laws for high-density apartments. index 14,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 14,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
1,Real estate prices surge in downtown metropolitan areas. index 15,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 15,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
4,Champions League matches resume next week. index 16,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 16,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Champions League matches resume next week. index 17,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 17,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Local government proposes new zoning laws for high-density apartments. index 18,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 18,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
3,Intel shares spike after quarterly report. index 19,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 19,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Real estate prices surge in downtown metropolitan areas. index 20,Real estate developers are buying suburban land parcels to build master-planned family homes. detail description index 20,121,real estate developers are buying suburban land parcels to build masterplanned family homes detail description index 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.12488544545520805,0.29677160655458884,0.29677160655458884,0.29677160655458884,0.0,0.0,0.29677160655458884,0.12488544545520805,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.0,0.0,0.0
1,Intel shares spike after quarterly report. index 21,Real estate developers are buying suburban land parcels to build master-planned family homes. detail description index 21,121,real estate developers are buying suburban land parcels to build masterplanned family homes detail description index 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.12488544545520805,0.29677160655458884,0.29677160655458884,0.29677160655458884,0.0,0.0,0.29677160655458884,0.12488544545520805,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.0,0.0,0.0
2,Intel shares spike after quarterly report. index 22,Real estate developers are buying suburban land parcels to build master-planned family homes. detail description index 22,121,real estate developers are buying suburban land parcels to build masterplanned family homes detail description index 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.12488544545520805,0.29677160655458884,0.29677160655458884,0.29677160655458884,0.0,0.0,0.29677160655458884,0.12488544545520805,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.29677160655458884,0.0,0.0,0.29677160655458884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677160655458884,0.0,0.0,0.0
4,Intel shares spike after quarterly report. index 23,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 23,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
4,Intel shares spike after quarterly report. index 24,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 24,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Champions League matches resume next week. index 25,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 25,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Champions League matches resume next week. index 26,Wall Street reactions to technology stocks are mixed as corporate margins compress. detail description index 26,111,wall street reactions to technology stocks are mixed as corporate margins compress detail description index 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.13611606300289658,0.0,0.0,0.0,0.0,0.0,0.0,0.13611606300289658,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425
2,Intel shares spike after quarterly report. index 27,Wall Street reactions to technology stocks are mixed as corporate margins compress. detail description index 27,111,wall street reactions to technology stocks are mixed as corporate margins compress detail description index 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.13611606300289658,0.0,0.0,0.0,0.0,0.0,0.0,0.13611606300289658,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425
4,Real estate prices surge in downtown metropolitan areas. index 28,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 28,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Local government proposes new zoning laws for high-density apartments. index 29,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 29,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Real estate prices surge in downtown metropolitan areas. index 30,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 30,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Real estate prices surge in downtown metropolitan areas. index 31,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 31,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
4,Real estate prices surge in downtown metropolitan areas. index 32,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 32,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Intel shares spike after quarterly report. index 33,Wall Street reactions to technology stocks are mixed as corporate margins compress. detail description index 33,111,wall street reactions to technology stocks are mixed as corporate margins compress detail description index 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.13611606300289658,0.0,0.0,0.0,0.0,0.0,0.0,0.13611606300289658,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425
2,Champions League matches resume next week. index 34,A comprehensive study of consumer behaviors highlights shifts toward long-term rental units. detail description index 34,120,a comprehensive study of consumer behaviors highlights shifts toward longterm rental units detail description index 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.14138616930273656,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.32660201779668513,0.0,0.0,0.0,0.0,0.32660201779668513,0.0,0.0,0.32660201779668513,0.0
1,Real estate prices surge in downtown metropolitan areas. index 35,Sports analysts project higher advertising returns during the soccer championship broadcasts. detail description index 35,121,sports analysts project higher advertising returns during the soccer championship broadcasts detail description index 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.32734403161352704,0.0,0.32734403161352704,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.13344093206924956,0.0,0.0,0.0,0.0,0.0,0.0,0.32734403161352704,0.0,0.0,0.0,0.32734403161352704,0.0,0.32734403161352704,0.32734403161352704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Intel shares spike after quarterly report. index 36,Wall Street reactions to technology stocks are mixed as corporate margins compress. detail description index 36,111,wall street reactions to technology stocks are mixed as corporate margins compress detail description index 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.13611606300289658,0.0,0.0,0.0,0.0,0.0,0.0,0.13611606300289658,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.0,0.0,0.0,0.0,0.0,0.3270991753760425,0.3270991753760425,0.0,0.0,0.3270991753760425,0.0,0.3270991753760425
